대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,\N,AGE_004,88,7746.02,60.65,261490,1600
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,\N,AGE_005,23,1671,15.22,65640,282
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,\N,AGE_006,7,1038.29,7.85,33850,264
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,\N,AGE_008,10,324.18,2.78,12030,94
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,,AGE_002,22,889.1,7.85,33890,377
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,,AGE_003,28,1613.52,33.09,142650,512
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,,AGE_004,7,273.28,2.31,9930,61
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,,AGE_005,3,55.44,0.47,2040,26
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,F,AGE_002,40,3238.13,33.16,142930,815
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,F,AGE_003,64,4676.19,47.83,206050,798
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,F,AGE_004,22,3463.67,29.13,125670,649
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,F,AGE_005,27,8209.7,83.62,360270,238
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_001,2,8372.56,47.62,205270,12
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_002,130,9299.51,81.01,349110,2448
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_003,149,12448.79,96.35,415110,1729
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_004,80,4129.85,31.53,135840,1202
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_005,24,1057.66,8.01,34560,345
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_006,2,149.9,1.07,4630,41
Dec-19,107,107. 신한은행 서교동금융센터점 앞,정기,M,AGE_007,6,373.56,2.72,11700,288
Dec-19,108,108. 서교동 사거리,단체,\N,AGE_002,3,326.7,3.48,15000,116
Dec-19,108,108. 서교동 사거리,단체,M,AGE_001,4,1805.52,15.56,67050,201
Dec-19,108,108. 서교동 사거리,일일(비회원),\N,AGE_008,19,2067.96,18.64,80340,953
Dec-19,108,108. 서교동 사거리,일일(회원),\N,AGE_001,1,728.32,4.9,21140,157
Dec-19,108,108. 서교동 사거리,일일(회원),\N,AGE_002,59,10119.21,88.29,380620,1724
Dec-19,108,108. 서교동 사거리,일일(회원),\N,AGE_003,7,301.81,2.82,12170,131
Dec-19,108,108. 서교동 사거리,일일(회원),\N,AGE_004,3,324.96,2.8,12090,77
Dec-19,108,108. 서교동 사거리,일일(회원),\N,AGE_005,1,77.52,0.61,2610,15
Dec-19,108,108. 서교동 사거리,일일(회원),\N,AGE_008,1,78.51,0.71,3050,24
Dec-19,108,108. 서교동 사거리,일일(회원),,AGE_001,1,26.93,0.39,1700,38
Dec-19,108,108. 서교동 사거리,일일(회원),,AGE_002,8,889.49,7.71,33300,186
Dec-19,108,108. 서교동 사거리,일일(회원),,AGE_003,1,51.62,0.38,1650,17
Dec-19,108,108. 서교동 사거리,일일(회원),,AGE_004,14,1179.46,9.13,39430,240
Dec-19,108,108. 서교동 사거리,일일(회원),F,AGE_001,1,17.42,0.2,880,34
Dec-19,108,108. 서교동 사거리,일일(회원),F,AGE_002,16,1767.23,18.49,79760,553
Dec-19,108,108. 서교동 사거리,일일(회원),F,AGE_003,5,1479.91,17.42,75060,78
Dec-19,108,108. 서교동 사거리,일일(회원),F,AGE_004,1,78.41,0.84,3600,25
Dec-19,108,108. 서교동 사거리,일일(회원),M,AGE_001,2,753.71,7.16,30830,234
Dec-19,108,108. 서교동 사거리,일일(회원),M,AGE_002,30,3914.94,32.82,141400,883
Dec-19,108,108. 서교동 사거리,일일(회원),M,AGE_003,11,2534.02,21.43,92330,240
Dec-19,108,108. 서교동 사거리,일일(회원),M,AGE_005,1,88.7,0.65,2800,34
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_001,26,1031.19,9.42,40600,790
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_002,196,15446.94,141.62,610440,4086
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_003,64,9206.41,71.34,307460,1256
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_004,35,3279.54,25.86,111420,839
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_005,53,7319.84,63.2,272450,3260
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_006,5,129.47,1.04,4500,49
Dec-19,108,108. 서교동 사거리,정기,\N,AGE_008,3,110.22,0.98,4240,27
Dec-19,108,108. 서교동 사거리,정기,,AGE_001,1,158.83,1.26,5420,52
Dec-19,108,108. 서교동 사거리,정기,,AGE_002,39,2836.92,27.57,118940,821
Dec-19,108,108. 서교동 사거리,정기,,AGE_003,27,1367.11,11.99,51760,338
Dec-19,108,108. 서교동 사거리,정기,,AGE_004,5,334.26,2.72,11720,75
Dec-19,108,108. 서교동 사거리,정기,,AGE_005,1,20.81,0.17,720,2
Dec-19,108,108. 서교동 사거리,정기,F,AGE_002,38,5305.89,57.68,248660,1495
Dec-19,108,108. 서교동 사거리,정기,F,AGE_003,34,2235.36,19.55,84330,634
Dec-19,108,108. 서교동 사거리,정기,F,AGE_004,10,437.54,4.47,19250,218
Dec-19,108,108. 서교동 사거리,정기,F,AGE_005,5,321.01,2.68,11500,90
Dec-19,108,108. 서교동 사거리,정기,F,AGE_006,1,21.97,0.18,760,5
Dec-19,108,108. 서교동 사거리,정기,F,AGE_007,3,63.69,0.52,2280,14
Dec-19,108,108. 서교동 사거리,정기,M,AGE_002,102,9449.09,82.6,356010,2391
Dec-19,108,108. 서교동 사거리,정기,M,AGE_003,98,11147.54,84.31,363370,2691
Dec-19,108,108. 서교동 사거리,정기,M,AGE_004,30,4238.9,34.21,147570,827
Dec-19,108,108. 서교동 사거리,정기,M,AGE_005,16,932.46,7.95,34210,317
Dec-19,108,108. 서교동 사거리,정기,M,AGE_006,16,312.87,2.73,11790,116
Dec-19,108,108. 서교동 사거리,정기,M,AGE_007,19,1863.41,16.48,71130,746
Dec-19,109,109. 제일빌딩 앞,단체,\N,AGE_002,2,60.06,0.73,3160,26
Dec-19,109,109. 제일빌딩 앞,단체,F,AGE_001,1,38.99,0.53,2290,17
Dec-19,109,109. 제일빌딩 앞,단체,F,AGE_004,3,438.35,4.5,19420,199
Dec-19,109,109. 제일빌딩 앞,일일(비회원),\N,AGE_008,15,3012.37,27.15,117030,719
Dec-19,109,109. 제일빌딩 앞,일일(비회원),F,AGE_008,1,38.87,0.35,1510,15
Dec-19,109,109. 제일빌딩 앞,일일(회원),\N,AGE_001,2,411.86,4.1,17700,77
Dec-19,109,109. 제일빌딩 앞,일일(회원),\N,AGE_002,43,5523.34,47.83,206230,1326
Dec-19,109,109. 제일빌딩 앞,일일(회원),\N,AGE_003,11,911.71,7.32,31540,272
Dec-19,109,109. 제일빌딩 앞,일일(회원),\N,AGE_004,3,268.83,2.08,8930,64
Dec-19,109,109. 제일빌딩 앞,일일(회원),\N,AGE_006,1,86.11,0.7,3020,16
Dec-19,109,109. 제일빌딩 앞,일일(회원),\N,AGE_008,2,179.47,1.73,7480,57
Dec-19,109,109. 제일빌딩 앞,일일(회원),,AGE_002,5,709.09,6.14,26420,223
Dec-19,109,109. 제일빌딩 앞,일일(회원),,AGE_003,1,56.37,0.51,2190,22
Dec-19,109,109. 제일빌딩 앞,일일(회원),F,AGE_001,1,38.65,0.53,2270,29
Dec-19,109,109. 제일빌딩 앞,일일(회원),F,AGE_002,12,1399.27,13.25,57170,818
Dec-19,109,109. 제일빌딩 앞,일일(회원),F,AGE_003,6,706.23,7.37,31720,207
Dec-19,109,109. 제일빌딩 앞,일일(회원),F,AGE_004,1,37.58,0.34,1460,9
Dec-19,109,109. 제일빌딩 앞,일일(회원),M,AGE_002,24,2268.14,18.33,79050,746
Dec-19,109,109. 제일빌딩 앞,일일(회원),M,AGE_003,11,1382.96,10.28,44320,269
Dec-19,109,109. 제일빌딩 앞,일일(회원),M,AGE_004,4,486.48,3.47,14960,80
Dec-19,109,109. 제일빌딩 앞,일일(회원),M,AGE_005,1,80.4,0.65,2820,15
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_001,4,407.86,3.74,16100,102
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_002,146,23190.29,203.44,876930,3761
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_003,48,4240.26,35.11,151170,1237
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_004,4,112.38,1.01,4380,45
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_005,17,2715,21.22,91440,567
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_006,2,86.77,0.8,3440,25
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_007,1,74.88,0.71,3050,15
Dec-19,109,109. 제일빌딩 앞,정기,\N,AGE_008,1,111.26,1.02,4390,23
Dec-19,109,109. 제일빌딩 앞,정기,,AGE_001,1,72.33,0.65,2810,13
Dec-19,109,109. 제일빌딩 앞,정기,,AGE_002,36,5260.86,41.25,177770,663
Dec-19,109,109. 제일빌딩 앞,정기,,AGE_003,16,676.85,5.72,24660,807
Dec-19,109,109. 제일빌딩 앞,정기,,AGE_004,4,329.87,2.58,11110,96
Dec-19,109,109. 제일빌딩 앞,정기,,AGE_005,1,90.59,0.71,3050,42
Dec-19,109,109. 제일빌딩 앞,정기,F,AGE_002,40,3095.71,33.24,143340,1503
Dec-19,109,109. 제일빌딩 앞,정기,F,AGE_003,26,4955.17,47.73,205710,824
Dec-19,109,109. 제일빌딩 앞,정기,F,AGE_004,34,1317.85,13.54,58260,624
Dec-19,109,109. 제일빌딩 앞,정기,F,AGE_006,3,29.46,0.29,1240,23
Dec-19,109,109. 제일빌딩 앞,정기,M,AGE_002,78,5402.78,45.34,195290,1581
Dec-19,109,109. 제일빌딩 앞,정기,M,AGE_003,100,13447.74,101.01,435340,3365
Dec-19,109,109. 제일빌딩 앞,정기,M,AGE_004,32,6453.16,50.12,216000,941
Dec-19,109,109. 제일빌딩 앞,정기,M,AGE_005,23,1889.75,15.06,64980,329
Dec-19,109,109. 제일빌딩 앞,정기,M,AGE_006,3,152.92,1.34,5760,31
Dec-19,110,110. 사천교,단체,\N,AGE_001,4,402.31,3.63,15630,112
Dec-19,110,110. 사천교,단체,\N,AGE_002,4,404.89,3.97,17150,125
Dec-19,110,110. 사천교,단체,,AGE_001,1,0,0,0,18
Dec-19,110,110. 사천교,단체,F,AGE_002,2,277.48,2.5,10780,45
Dec-19,110,110. 사천교,일일(비회원),\N,AGE_008,8,824.19,7.44,32020,279
Dec-19,110,110. 사천교,일일(회원),\N,AGE_001,3,465.6,3.99,17200,112
Dec-19,110,110. 사천교,일일(회원),\N,AGE_002,18,1360.3,11.54,49780,370
Dec-19,110,110. 사천교,일일(회원),\N,AGE_003,6,2344.68,16.83,72480,84
Dec-19,110,110. 사천교,일일(회원),\N,AGE_004,1,4398.57,42.24,182090,26
Dec-19,110,110. 사천교,일일(회원),\N,AGE_005,6,927.24,8.16,35170,278
Dec-19,110,110. 사천교,일일(회원),,AGE_002,6,152.07,1.45,6250,36
Dec-19,110,110. 사천교,일일(회원),F,AGE_002,4,627.09,6.76,29140,195
Dec-19,110,110. 사천교,일일(회원),F,AGE_003,3,225.73,2.43,10480,67
Dec-19,110,110. 사천교,일일(회원),M,AGE_001,1,403.25,2.99,12890,84
Dec-19,110,110. 사천교,일일(회원),M,AGE_002,10,1710.92,13.68,58970,357
Dec-19,110,110. 사천교,일일(회원),M,AGE_003,7,389.86,3.01,12910,75
Dec-19,110,110. 사천교,일일(회원),M,AGE_005,2,40.41,0.36,1570,52
Dec-19,110,110. 사천교,일일(회원),M,AGE_006,1,24.12,0.2,870,6
Dec-19,110,110. 사천교,정기,\N,AGE_001,3,168.15,1.5,6460,51
Dec-19,110,110. 사천교,정기,\N,AGE_002,62,10664.13,97.31,419410,1189
Dec-19,110,110. 사천교,정기,\N,AGE_003,44,4176.38,34.87,150360,673
Dec-19,110,110. 사천교,정기,\N,AGE_004,33,5640.67,54.11,233230,410
Dec-19,110,110. 사천교,정기,\N,AGE_005,23,1637.54,14.79,63700,1128
Dec-19,110,110. 사천교,정기,\N,AGE_006,18,2427.96,21.76,93810,1332
Dec-19,110,110. 사천교,정기,\N,AGE_008,7,274.89,2.34,10060,46
Dec-19,110,110. 사천교,정기,,AGE_002,4,225.91,1.8,7750,74
Dec-19,110,110. 사천교,정기,,AGE_003,3,111.61,0.97,4200,17
Dec-19,110,110. 사천교,정기,,AGE_004,2,62.71,0.53,2280,11
Dec-19,110,110. 사천교,정기,,AGE_005,8,298.14,2.37,10210,112
Dec-19,110,110. 사천교,정기,F,AGE_001,1,413.58,3.46,14920,89
Dec-19,110,110. 사천교,정기,F,AGE_002,29,1760.2,19.7,84820,492
Dec-19,110,110. 사천교,정기,F,AGE_003,12,494.86,5.18,22270,496
Dec-19,110,110. 사천교,정기,F,AGE_004,70,5059.2,46.22,199340,1835
Dec-19,110,110. 사천교,정기,F,AGE_005,3,130.76,1.13,4860,81
Dec-19,110,110. 사천교,정기,M,AGE_001,1,53.14,0.51,2200,11
Dec-19,110,110. 사천교,정기,M,AGE_002,63,7008.83,54.85,236380,672
Dec-19,110,110. 사천교,정기,M,AGE_003,41,7569.37,65.91,284130,748
Dec-19,110,110. 사천교,정기,M,AGE_004,47,2017,16.76,72380,630
Dec-19,110,110. 사천교,정기,M,AGE_005,17,734.44,6.25,27040,240
Dec-19,110,110. 사천교,정기,M,AGE_006,6,569.06,4.34,18700,147
Dec-19,110,110. 사천교,정기,M,AGE_007,3,134.36,1.22,5220,21
Dec-19,110,110. 사천교,정기,M,AGE_008,1,2.46,0.02,90,0
Dec-19,111,111. 상수역 2번출구 앞,단체,M,AGE_004,2,288.98,2.26,9730,64
Dec-19,111,111. 상수역 2번출구 앞,일일(비회원),\N,AGE_008,23,5191.01,46.8,201670,1274
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),\N,AGE_002,41,6909.28,60.8,262180,1434
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),\N,AGE_003,6,1318.04,11.23,48420,278
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),\N,AGE_004,2,472.13,2.91,12550,79
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),,AGE_001,1,16.43,0.19,830,7
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),,AGE_002,7,1169.89,9.82,42330,138
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),,AGE_004,1,53.54,0.48,2080,14
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),F,AGE_002,11,2821.65,25.93,111750,371
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),F,AGE_003,2,62.31,0.65,2810,39
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),F,AGE_004,3,319.1,3.28,14150,129
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),M,AGE_001,1,65.78,0.7,3020,14
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),M,AGE_002,26,3851.21,30.66,132180,1000
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),M,AGE_003,12,2450.8,20.95,90330,313
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),M,AGE_004,2,35.01,0.24,1040,47
Dec-19,111,111. 상수역 2번출구 앞,일일(회원),M,AGE_005,2,100.67,0.96,4100,27
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_001,3,716.34,4.86,20930,108
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_002,87,22936.66,172.48,743540,2247
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_003,23,1818.14,16.58,71430,592
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_004,13,1165.42,9.7,41820,200
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_005,14,2190.43,21.37,92090,178
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_006,1,0,0,0,86
Dec-19,111,111. 상수역 2번출구 앞,정기,\N,AGE_008,1,126.64,1.24,5330,25
Dec-19,111,111. 상수역 2번출구 앞,정기,,AGE_002,12,569.42,4.95,21370,170
Dec-19,111,111. 상수역 2번출구 앞,정기,,AGE_003,10,2554.31,18.16,78290,545
Dec-19,111,111. 상수역 2번출구 앞,정기,,AGE_004,1,28.44,0.26,1140,8
Dec-19,111,111. 상수역 2번출구 앞,정기,,AGE_005,4,1209.98,10.12,43650,218
Dec-19,111,111. 상수역 2번출구 앞,정기,F,AGE_002,49,4554.25,46.47,200250,1968
Dec-19,111,111. 상수역 2번출구 앞,정기,F,AGE_003,19,2006.13,19.28,83110,554
Dec-19,111,111. 상수역 2번출구 앞,정기,F,AGE_004,11,350.89,3.73,16040,151
Dec-19,111,111. 상수역 2번출구 앞,정기,F,AGE_005,2,74.65,0.75,3250,18
Dec-19,111,111. 상수역 2번출구 앞,정기,M,AGE_002,74,11272.6,90.21,388680,1466
Dec-19,111,111. 상수역 2번출구 앞,정기,M,AGE_003,32,3387.14,27.2,117170,803
Dec-19,111,111. 상수역 2번출구 앞,정기,M,AGE_004,30,5186.92,40.26,173550,824
Dec-19,111,111. 상수역 2번출구 앞,정기,M,AGE_005,9,482.2,4.08,17510,102
Dec-19,111,111. 상수역 2번출구 앞,정기,M,AGE_006,4,168.85,1.3,5610,38
Dec-19,112,112. 극동방송국 앞,단체,\N,AGE_001,2,309.19,2.35,10140,108
Dec-19,112,112. 극동방송국 앞,단체,\N,AGE_002,2,448.59,4.38,18880,89
Dec-19,112,112. 극동방송국 앞,단체,M,AGE_001,7,2289.57,20.64,88950,476
Dec-19,112,112. 극동방송국 앞,단체,M,AGE_002,2,59.26,0.4,1740,25
Dec-19,112,112. 극동방송국 앞,일일(비회원),\N,AGE_008,12,760.1,6.85,29530,1188
Dec-19,112,112. 극동방송국 앞,일일(회원),\N,AGE_001,3,1767.39,12.27,52910,72
Dec-19,112,112. 극동방송국 앞,일일(회원),\N,AGE_002,54,5274.86,45.02,193990,1412
Dec-19,112,112. 극동방송국 앞,일일(회원),\N,AGE_003,4,350.3,3.56,15340,111
Dec-19,112,112. 극동방송국 앞,일일(회원),,AGE_002,2,112.96,1.02,4380,35
Dec-19,112,112. 극동방송국 앞,일일(회원),F,AGE_001,1,80.98,0.95,4090,50
Dec-19,112,112. 극동방송국 앞,일일(회원),F,AGE_002,8,503.62,5.2,22370,196
Dec-19,112,112. 극동방송국 앞,일일(회원),F,AGE_003,5,327.17,3.31,14290,133
Dec-19,112,112. 극동방송국 앞,일일(회원),M,AGE_001,3,347.92,3.27,14120,75
Dec-19,112,112. 극동방송국 앞,일일(회원),M,AGE_002,31,3664.76,28.35,122200,851
Dec-19,112,112. 극동방송국 앞,일일(회원),M,AGE_003,7,403.73,3.63,15600,122
Dec-19,112,112. 극동방송국 앞,일일(회원),M,AGE_004,1,6.34,0.05,200,2
Dec-19,112,112. 극동방송국 앞,일일(회원),M,AGE_006,2,68.98,0.62,2680,15
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_001,1,0,0,0,22
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_002,158,21347.64,157.4,678230,3717
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_003,14,2384.64,20.5,88320,527
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_004,29,3304.58,25.6,110370,445
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_005,1,23.68,0.21,920,5
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_006,1,32.43,0.29,1260,9
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_007,1,74.39,0.7,3030,19
Dec-19,112,112. 극동방송국 앞,정기,\N,AGE_008,2,593.89,4.58,19720,95
Dec-19,112,112. 극동방송국 앞,정기,,AGE_002,28,2042.11,17.53,75580,543
Dec-19,112,112. 극동방송국 앞,정기,,AGE_003,5,180.98,1.35,5800,107
Dec-19,112,112. 극동방송국 앞,정기,F,AGE_002,59,9281.23,94.43,406940,1853
Dec-19,112,112. 극동방송국 앞,정기,F,AGE_003,8,986.66,10.22,44060,120
Dec-19,112,112. 극동방송국 앞,정기,F,AGE_004,10,453.6,4.67,20150,232
Dec-19,112,112. 극동방송국 앞,정기,F,AGE_005,2,74.86,0.59,2550,13
Dec-19,112,112. 극동방송국 앞,정기,M,AGE_002,97,12248.05,107.94,465310,2297
Dec-19,112,112. 극동방송국 앞,정기,M,AGE_003,39,9971.45,76.07,327860,716
Dec-19,112,112. 극동방송국 앞,정기,M,AGE_004,21,5157.21,45.84,197690,1140
Dec-19,112,112. 극동방송국 앞,정기,M,AGE_005,1,36.83,0.36,1550,10
Dec-19,112,112. 극동방송국 앞,정기,M,AGE_006,1,41.11,0.42,1790,33
Dec-19,113,113. 홍대입구역 2번출구 앞,단체,\N,AGE_002,15,955.08,8.22,35460,960
Dec-19,113,113. 홍대입구역 2번출구 앞,단체,\N,AGE_003,1,40.93,0.37,1590,11
Dec-19,113,113. 홍대입구역 2번출구 앞,단체,F,AGE_002,6,693.74,6.32,27250,230
Dec-19,113,113. 홍대입구역 2번출구 앞,단체,M,AGE_002,2,359.77,3.15,13560,188
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(비회원),\N,AGE_008,73,9319.14,84.01,362050,4973
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),\N,AGE_001,16,2838.64,24.81,106900,524
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),\N,AGE_002,174,17601.74,154.28,665140,5067
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),\N,AGE_003,29,1755.24,14.02,60480,581
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),\N,AGE_004,8,2519.38,21.11,90970,241
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),\N,AGE_005,3,223.5,1.94,8370,50
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),\N,AGE_008,4,1928.71,15.57,67100,172
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),,AGE_001,6,446.67,4.28,18430,177
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),,AGE_002,27,4433.62,44.95,193890,559
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),,AGE_003,6,1578.19,14.4,62080,83
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),F,AGE_001,3,330.6,3.14,13530,104
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),F,AGE_002,43,5314.46,57.31,247050,1110
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),F,AGE_003,9,955.98,9.13,39410,215
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),F,AGE_005,1,216.09,1.67,7180,49
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),M,AGE_001,2,1918.71,16.67,71890,87
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),M,AGE_002,103,8923.2,73.75,317940,2904
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),M,AGE_003,28,1703.77,14.72,63420,543
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),M,AGE_004,7,630.93,5.45,23460,231
Dec-19,113,113. 홍대입구역 2번출구 앞,일일(회원),M,AGE_005,11,691.52,5.63,24280,229
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_001,51,6619.32,59.08,254490,1350
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_002,623,65401.35,553.3,2384800,10693
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_003,285,23370.59,187.33,807280,6030
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_004,169,14822.63,123.2,530920,2720
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_005,88,12297.3,96.66,416540,1009
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_006,9,602.44,5.26,22650,167
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_007,31,1920.18,17.31,74600,1776
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,\N,AGE_008,28,1780.55,16.05,69030,235
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,,AGE_001,2,65.39,0.66,2870,22
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,,AGE_002,96,7445.43,60.64,261260,1290
Dec-19,113,113. 홍대입구역 2번출구 앞,정기,,AGE_003,57,6877.46,52.39,225690,796
